no. vertices,no. edges,order of symmetry group,order of a vertex stabilizer,order of dart stabilizer,no. of semi-transitive orientations,girth,dimeter
336,672,64.04147432699861,58.91751034759535,57.53121598647546,0,4,11
336,672,25.22523221564167,20.101268236238415,18.714973875118524,0,4,10
336,672,20.373201951722056,15.249237972318797,13.862943611198906,0,4,10
336,672,76.51812357707763,71.39415959767437,70.00786523655448,0,4,21
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,14
336,672,64.04147432699861,58.91751034759535,57.53121598647546,0,4,12
336,672,64.04147432699861,58.91751034759535,57.53121598647546,0,4,28
336,672,91.76736154939643,86.64339756999317,85.25710320887327,0,4,42
336,672,64.04147432699861,58.91751034759535,57.53121598647546,0,4,14
336,672,64.04147432699861,58.91751034759535,57.53121598647546,0,4,14
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,10
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,9
336,672,64.73462150755856,59.61065752815529,58.224363167035406,0,4,14
336,672,64.73462150755856,59.61065752815529,58.224363167035406,0,4,10
336,672,6.51025834052315,1.3862943611198906,0.0,0,6,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,6,8
336,672,7.203405521083095,1.3862943611198906,0.0,0,6,6
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,8
336,672,7.89655270164304,2.772588722239781,1.3862943611198906,0,4,21
336,672,7.89655270164304,2.772588722239781,1.3862943611198906,0,4,21
336,672,16.214318868362383,11.090354888959125,9.704060527839234,0,4,8
336,672,20.373201951722056,15.249237972318797,13.862943611198906,0,4,10
336,672,25.22523221564167,20.101268236238415,18.714973875118524,0,4,10
336,672,65.4277686881185,60.30380470871524,58.91751034759535,0,4,12
336,672,64.73462150755856,59.61065752815529,58.224363167035406,0,4,12
336,672,64.73462150755856,59.61065752815529,58.224363167035406,0,4,10
336,672,6.51025834052315,1.3862943611198906,0.0,0,8,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,8,8
336,672,65.83323379622666,60.70926981682341,59.322975455703514,0,4,12
336,672,6.51025834052315,1.3862943611198906,0.0,0,8,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,6,8
336,672,64.73462150755856,59.61065752815529,58.224363167035406,0,4,12
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,8,7
336,672,64.04147432699861,58.91751034759535,57.53121598647546,0,4,11
336,672,6.51025834052315,1.3862943611198906,0.0,0,4,9
336,672,6.51025834052315,1.3862943611198906,0.0,0,8,7
336,672,7.89655270164304,2.772588722239781,1.3862943611198906,0,4,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,8,6
336,672,6.51025834052315,1.3862943611198906,0.0,0,6,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,6,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,6,8
336,672,6.51025834052315,1.3862943611198906,0.0,0,6,8
336,672,8.302017809751204,3.1780538303479458,1.791759469228055,0,8,6
336,672,7.89655270164304,2.772588722239781,1.3862943611198906,0,8,8
336,672,7.89655270164304,2.772588722239781,1.3862943611198906,0,8,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,6,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,4,8
336,672,7.203405521083095,2.0794415416798357,0.6931471805599453,0,6,8
337,674,7.206377291472252,1.3862943611198906,0.0,0,4,15
338,676,122.96491941011378,117.14187351463076,115.75557915351087,1,4,84
338,676,7.20934025660291,1.3862943611198906,0.0,1,4,17
338,676,7.902487437162855,2.0794415416798357,0.6931471805599453,2,4,13
338,676,7.20934025660291,1.3862943611198906,0.0,1,6,13
339,678,7.212294468500341,1.3862943611198906,0.0,2,4,56
340,680,123.66396631280091,117.8350206951907,116.44872633407081,3,4,85
340,680,7.215239978730097,1.3862943611198906,0.0,3,4,34
340,680,7.215239978730097,1.3862943611198906,0.0,3,4,17
340,680,7.215239978730097,1.3862943611198906,0.0,1,4,14
340,680,7.215239978730097,1.3862943611198906,0.0,1,4,18
340,680,7.215239978730097,1.3862943611198906,0.0,3,4,17
340,680,7.215239978730097,1.3862943611198906,0.0,1,6,34
340,680,6.522092798170152,0.6931471805599453,0.0,2,6,10
340,680,7.215239978730097,1.3862943611198906,0.0,1,6,10
340,680,6.522092798170152,0.6931471805599453,0.0,2,4,9
340,680,6.522092798170152,0.6931471805599453,0.0,2,4,17
340,680,64.05330878464561,58.224363167035406,56.83806880591551,1,4,42
340,680,6.522092798170152,1.3862943611198906,0.0,0,4,34
340,680,6.522092798170152,1.3862943611198906,0.0,0,4,10
340,680,64.74645596520556,59.61065752815529,58.224363167035406,0,4,17
340,680,64.74645596520556,59.61065752815529,58.224363167035406,0,4,14
340,680,64.74645596520556,59.61065752815529,58.224363167035406,0,4,18
340,680,6.522092798170152,1.3862943611198906,0.0,0,8,8
340,680,8.313852267398207,2.4849066497880004,1.0986122886681098,0,8,7
341,682,7.218176838403408,1.3862943611198906,0.0,2,4,15
342,684,124.36297861281325,118.52816787575065,117.14187351463076,1,4,85
342,684,7.221105098182496,1.3862943611198906,0.0,3,4,19
342,684,7.221105098182496,1.3862943611198906,0.0,3,4,57
342,684,6.52795791762255,0.6931471805599453,0.0,2,6,9
342,684,6.52795791762255,0.6931471805599453,0.0,2,8,9
342,684,6.52795791762255,0.6931471805599453,0.0,2,6,9
342,684,6.52795791762255,0.6931471805599453,0.0,2,6,9
342,684,6.52795791762255,0.6931471805599453,0.0,2,6,11
342,684,6.52795791762255,0.6931471805599453,0.0,2,6,7
342,684,7.914252278742441,2.0794415416798357,0.6931471805599453,2,6,19
343,686,7.22402480828583,1.3862943611198906,0.0,2,4,24
343,686,6.530877627725885,0.6931471805599453,0.0,2,8,7
343,686,6.530877627725885,0.6931471805599453,0.0,2,8,8
343,686,6.530877627725885,0.6931471805599453,0.0,2,8,8
343,686,7.917171988845776,2.0794415416798357,0.6931471805599453,1,7,8
344,688,125.061956713684,119.22131505631059,117.8350206951907,3,4,86
344,688,7.226936018493289,1.3862943611198906,0.0,3,4,43
344,688,7.226936018493289,1.3862943611198906,0.0,3,4,43
344,688,64.75815200496875,58.91751034759535,57.53121598647546,1,4,43
344,688,34.25967606033116,28.419034402957756,27.03274004183787,1,4,21
344,688,93.87033358848646,88.722839111673,87.3365447505531,0,4,43
345,690,7.22983877815125,1.3862943611198906,0.0,2,4,15
345,690,7.22983877815125,1.3862943611198906,0.0,2,4,57
345,690,7.22983877815125,1.3862943611198906,0.0,2,4,34
346,692,125.76090101192827,119.91446223687053,118.52816787575065,1,4,86
346,692,7.232733136177615,1.3862943611198906,0.0,1,4,15
348,696,126.45981189720496,120.60760941743048,119.22131505631059,3,4,87
348,696,7.238496840894365,1.3862943611198906,0.0,3,4,29
348,696,7.238496840894365,1.3862943611198906,0.0,3,4,58
348,696,7.238496840894365,1.3862943611198906,0.0,3,4,29
348,696,7.238496840894365,1.3862943611198906,0.0,1,6,10
348,696,6.54534966033442,0.6931471805599453,0.0,2,4,10
348,696,65.46286000792978,59.61065752815529,58.224363167035406,2,4,43
348,696,7.238496840894365,1.3862943611198906,0.0,2,6,14
348,696,6.54534966033442,1.3862943611198906,0.0,0,4,10
348,696,66.15600718848971,60.99695188927519,59.61065752815529,0,4,29
349,698,7.241366283322318,1.3862943611198906,0.0,0,4,17
350,700,127.15868975247389,121.30075659799043,119.91446223687053,1,4,87
350,700,7.24422751560335,1.3862943611198906,0.0,3,4,25
350,700,7.24422751560335,1.3862943611198906,0.0,3,4,35
350,700,7.24422751560335,1.3862943611198906,0.0,1,6,35
350,700,7.24422751560335,1.3862943611198906,0.0,1,6,9
350,700,7.937374696163295,2.0794415416798357,0.6931471805599453,2,6,10
351,702,7.247080584585756,1.3862943611198906,0.0,2,4,13
351,702,7.247080584585756,1.3862943611198906,0.0,2,4,58
351,702,7.247080584585756,1.3862943611198906,0.0,2,4,19
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,19
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,13
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,9
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,8
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,9
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,8
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,19
351,702,7.247080584585756,1.3862943611198906,0.0,2,6,19
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,7
351,702,6.553933404025811,0.6931471805599453,0.0,2,6,7
351,702,6.553933404025811,0.6931471805599453,0.0,2,3,14
351,702,9.326522126265592,3.4657359027997265,2.0794415416798357,0,3,9
351,702,7.247080584585756,1.3862943611198906,0.0,0,8,8
352,704,127.85753495414848,121.99390377855038,120.60760941743048,3,4,88
352,704,7.249925536717988,1.3862943611198906,0.0,3,4,16
352,704,7.249925536717988,1.3862943611198906,0.0,3,4,16
352,704,7.249925536717988,1.3862943611198906,0.0,3,4,22
352,704,7.249925536717988,1.3862943611198906,0.0,3,4,22
352,704,7.249925536717988,1.3862943611198906,0.0,3,4,44
352,704,7.249925536717988,1.3862943611198906,0.0,3,4,44
352,704,7.249925536717988,1.3862943611198906,0.0,3,6,22
352,704,7.249925536717988,1.3862943611198906,0.0,3,6,22
352,704,7.943072717277933,2.0794415416798357,0.6931471805599453,3,6,22
352,704,66.16743588431333,60.30380470871524,58.91751034759535,3,4,44
352,704,34.9758127591158,29.112181583517703,27.725887222397812,3,4,22
352,704,19.03342760623706,13.16979643063896,11.78350206951907,1,4,11
352,704,10.715661439517714,4.852030263919617,3.4657359027997265,1,4,10
352,704,6.556778356158042,1.3862943611198906,0.0,0,4,22
352,704,6.556778356158042,1.3862943611198906,0.0,0,4,22
352,704,6.556778356158042,1.3862943611198906,0.0,0,4,22
352,704,7.943072717277933,2.0794415416798357,0.6931471805599453,3,6,22
352,704,7.943072717277933,2.772588722239781,1.3862943611198906,0,4,22
352,704,7.943072717277933,2.772588722239781,1.3862943611198906,0,4,22
352,704,6.556778356158042,1.3862943611198906,0.0,0,4,22
352,704,25.964899411836512,20.79441541679836,19.408121055678468,0,4,11
352,704,34.28266557855586,29.112181583517703,27.725887222397812,0,4,22
352,704,25.964899411836512,20.79441541679836,19.408121055678468,0,4,11
352,704,7.249925536717988,1.3862943611198906,0.0,3,6,22
352,704,95.97276464839099,90.80228065335284,89.41598629223294,0,4,44
352,704,66.86058306487328,61.690099069835135,60.30380470871524,0,4,22
352,704,66.86058306487328,61.690099069835135,60.30380470871524,0,4,22
352,704,80.03037949551225,74.8598955004741,73.4736011393542,0,4,22
352,704,71.7126133287929,66.54212933375474,65.15583497263486,0,4,12
353,706,7.252762418053187,1.3862943611198906,0.0,0,4,16
354,708,128.5563478722441,122.68705095911032,121.30075659799043,1,4,88
354,708,7.255591274253665,1.3862943611198906,0.0,3,4,59
355,710,7.258412150595307,1.3862943611198906,0.0,2,4,35
355,710,6.565264970035361,0.6931471805599453,0.0,2,5,7
355,710,6.565264970035361,0.6931471805599453,0.0,2,5,6
356,712,129.2551288705223,123.38019813967027,121.99390377855038,3,4,89
356,712,7.261225091971921,1.3862943611198906,0.0,1,4,16
356,712,6.568077911411976,0.6931471805599453,0.0,2,8,7
356,712,66.87188262012722,60.99695188927519,59.61065752815529,1,4,44
356,712,67.56502980068716,62.383246250395075,60.99695188927519,0,4,16
357,714,7.2640301428995295,1.3862943611198906,0.0,2,4,25
357,714,7.2640301428995295,1.3862943611198906,0.0,2,4,59
357,714,7.2640301428995295,1.3862943611198906,0.0,2,4,17
357,714,6.570882962339584,0.6931471805599453,0.0,2,6,25
357,714,6.570882962339584,0.6931471805599453,0.0,2,6,9
358,716,129.9538783066309,124.07334532023022,122.68705095911032,1,4,89
360,720,130.65259653224032,124.76649250079015,123.38019813967027,3,4,90
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,18
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,36
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,45
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,45
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,18
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,20
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,60
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,15
360,720,7.272398392570047,1.3862943611198906,0.0,1,4,18
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,18
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,15
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,30
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,30
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,36
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,18
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,18
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,15
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,15
360,720,6.579251212010101,0.6931471805599453,0.0,2,6,12
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,12
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,10
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,10
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,3,6,10
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,10
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,9
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,3,6,10
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,3,6,20
360,720,6.579251212010101,0.6931471805599453,0.0,2,4,18
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,9
360,720,67.57620310128529,61.690099069835135,60.30380470871524,2,4,45
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,22
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,22
360,720,35.6914327955278,29.805328764077647,28.419034402957756,1,4,22
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,12
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,12
360,720,7.272398392570047,1.3862943611198906,0.0,1,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,18
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,15
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,15
360,720,8.658692753689937,3.4657359027997265,2.0794415416798357,0,4,10
360,720,8.658692753689937,3.4657359027997265,2.0794415416798357,0,4,10
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,12
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,15
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,20
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,10
360,720,9.351839934249883,4.1588830833596715,2.772588722239781,0,4,15
360,720,9.351839934249883,4.1588830833596715,2.772588722239781,0,4,15
360,720,11.431281475929719,6.238324625039508,4.852030263919617,0,4,10
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,20
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,36
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,18
360,720,11.431281475929719,6.238324625039508,4.852030263919617,0,4,10
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,7
360,720,6.579251212010101,0.6931471805599453,0.0,2,4,8
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,8
360,720,6.579251212010101,0.6931471805599453,0.0,2,4,10
360,720,6.579251212010101,0.6931471805599453,0.0,2,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,8,7
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,3,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,10
360,720,7.272398392570047,1.3862943611198906,0.0,3,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,3,8,9
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,15
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,7
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,15
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,9
360,720,7.272398392570047,1.3862943611198906,0.0,1,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,4,10
360,720,7.272398392570047,1.3862943611198906,0.0,2,5,6
360,720,7.272398392570047,1.3862943611198906,0.0,2,3,10
360,720,7.272398392570047,1.3862943611198906,0.0,2,4,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,5,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,4,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,8,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,7
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,4,9
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,9
360,720,8.658692753689937,2.772588722239781,1.3862943611198906,1,8,7
360,720,7.272398392570047,1.3862943611198906,0.0,1,4,9
360,720,7.272398392570047,1.3862943611198906,0.0,1,4,8
360,720,8.658692753689937,2.772588722239781,1.3862943611198906,1,8,6
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,6,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,5,9
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,3,10
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,6,7
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,7
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,9
360,720,7.272398392570047,1.3862943611198906,0.0,3,4,9
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,8,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,1,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,7
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,7
360,720,7.272398392570047,1.3862943611198906,0.0,3,6,10
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,3,11
360,720,7.272398392570047,1.3862943611198906,0.0,2,7,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,9,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,9
360,720,7.272398392570047,1.3862943611198906,0.0,2,6,8
360,720,7.272398392570047,1.3862943611198906,0.0,1,4,9
360,720,8.658692753689937,2.772588722239781,1.3862943611198906,1,4,10
360,720,9.351839934249883,3.4657359027997265,2.0794415416798357,1,6,8
360,720,15.59016455928939,10.39720770839918,9.010913347279288,0,4,15
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,12
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,9
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,0,4,8
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,0,6,7
360,720,7.965545573129992,2.0794415416798357,0.6931471805599453,0,8,6
360,720,7.272398392570047,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,68.26935028184523,63.07639343095502,61.690099069835135,0,4,12
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,9
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,10
360,720,68.96249746240518,63.76954061151497,62.383246250395075,0,4,12
360,720,68.26935028184523,63.07639343095502,61.690099069835135,0,4,30
360,720,68.26935028184523,63.07639343095502,61.690099069835135,0,4,18
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,9
360,720,98.07467904592288,92.88172219503267,91.49542783391279,0,4,45
360,720,68.96249746240518,63.76954061151497,62.383246250395075,0,4,12
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,15
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,9
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,9
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,15.59016455928939,10.39720770839918,9.010913347279288,0,4,15
360,720,9.351839934249883,4.1588830833596715,2.772588722239781,0,4,12
360,720,9.351839934249883,4.1588830833596715,2.772588722239781,0,4,12
360,720,28.066813809368405,22.873856958478196,21.487562597358306,0,4,10
360,720,28.066813809368405,22.873856958478196,21.487562597358306,0,4,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,68.26935028184523,63.07639343095502,61.690099069835135,0,4,18
360,720,68.26935028184523,63.07639343095502,61.690099069835135,0,4,18
360,720,70.34879182352508,65.15583497263486,63.76954061151497,0,4,10
360,720,69.65564464296513,64.46268779207492,63.07639343095502,0,4,12
360,720,68.96249746240518,63.76954061151497,62.383246250395075,0,4,12
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,4,20
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,20
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,10
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,7
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,10
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,8,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,6,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,10
360,720,7.965545573129992,2.772588722239781,1.3862943611198906,0,6,8
360,720,7.272398392570047,2.0794415416798357,0.6931471805599453,0,6,8
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,7
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,10
360,720,6.579251212010101,1.3862943611198906,0.0,0,8,9
360,720,7.965545573129992,2.772588722239781,1.3862943611198906,0,6,8
361,722,7.968319500012717,2.0794415416798357,0.6931471805599453,1,4,18
362,724,131.35128389317586,125.4596396813501,124.07334532023022,1,4,90
362,724,7.277938572945661,1.3862943611198906,0.0,1,4,19
363,726,7.280697195384741,1.3862943611198906,0.0,2,4,60
363,726,7.280697195384741,1.3862943611198906,0.0,2,4,16
363,726,7.280697195384741,1.3862943611198906,0.0,2,3,14
364,728,132.0499407295468,126.15278686191004,124.76649250079015,3,4,91
364,728,7.283448228756631,1.3862943611198906,0.0,3,4,14
364,728,7.283448228756631,1.3862943611198906,0.0,3,4,26
364,728,7.283448228756631,1.3862943611198906,0.0,3,4,14
364,728,7.283448228756631,1.3862943611198906,0.0,1,6,14
364,728,6.590301048196686,0.6931471805599453,0.0,2,4,10
364,728,68.28040011803182,62.383246250395075,60.99695188927519,1,4,45
364,728,6.590301048196686,1.3862943611198906,0.0,0,4,14
364,728,68.97354729859177,63.76954061151497,62.383246250395075,0,4,14
364,728,70.07215958725988,64.86815290018308,63.48185853906319,0,4,12
364,728,7.688913336864796,2.4849066497880004,1.0986122886681098,0,8,8
364,728,70.76530676781982,65.56130008074302,64.17500571962313,0,4,10
364,728,8.38206051742474,3.1780538303479458,1.791759469228055,0,8,10
365,730,7.286191714702382,1.3862943611198906,0.0,0,4,13
365,730,7.286191714702382,1.3862943611198906,0.0,2,4,36
